"FECHA_HECHO","COD_DEPTO","DEPARTAMENTO","COD_MUNI","MUNICIPIO","CANTIDAD"
"1/1/2025","25","CUNDINAMARCA","25754","SOACHA","1"
"1/1/2025","08","ATLANTICO","08758","SOLEDAD","1"
"1/1/2025","76","VALLE DEL CAUCA","76834","TULUA","1"
"1/1/2025","54","NORTE DE SANTANDER","54874","VILLA DEL ROSARIO","1"
"1/1/2025","17","CALDAS","17873","VILLAMARIA","1"
"1/1/2025","50","META","50001","VILLAVICENCIO","1"
"1/1/2025","50","META","50001","VILLAVICENCIO","1"
"1/1/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"1/1/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"1/1/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"1/1/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"1/1/2025","76","VALLE DEL CAUCA","76109","BUENAVENTURA","1"
"1/1/2025","54","NORTE DE SANTANDER","54001","CUCUTA","1"
"1/1/2025","54","NORTE DE SANTANDER","54001","CUCUTA","1"
"1/1/2025","05","ANTIOQUIA","05266","ENVIGADO","1"
"1/1/2025","73","TOLIMA","73001","IBAGUE","1"
"1/1/2025","05","ANTIOQUIA","05360","ITAGUI","1"
"1/1/2025","17","CALDAS","17380","LA DORADA","1"
"1/1/2025","54","NORTE DE SANTANDER","54405","LOS PATIOS","1"
"1/1/2025","13","BOLIVAR","13442","MARIA LA BAJA","1"
"1/1/2025","05","ANTIOQUIA","05001","MEDELLIN","1"
"1/1/2025","05","ANTIOQUIA","05001","MEDELLIN","1"
"1/1/2025","05","ANTIOQUIA","05001","MEDELLIN","1"
"1/1/2025","05","ANTIOQUIA","05001","MEDELLIN","1"
"1/1/2025","41","HUILA","41001","NEIVA","1"
"1/1/2025","41","HUILA","41001","NEIVA","1"
"1/1/2025","76","VALLE DEL CAUCA","76563","PRADERA","1"
"1/1/2025","50","META","50606","RESTREPO","1"
"1/1/2025","13","BOLIVAR","13744","SIMITI","1"
"1/1/2025","05","ANTIOQUIA","05079","BARBOSA","1"
"1/1/2025","05","ANTIOQUIA","05079","BARBOSA","1"
"1/1/2025","68","SANTANDER","68081","BARRANCABERMEJA","1"
"1/2/2025","08","ATLANTICO","08001","BARRANQUILLA","1"
"1/2/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"1/2/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"1/2/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"1/2/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"1/2/2025","68","SANTANDER","68001","BUCARAMANGA","1"
"1/2/2025","70","SUCRE","70110","BUENAVISTA","1"
"1/2/2025","08","ATLANTICO","08758","SOLEDAD","1"
"1/2/2025","20","CESAR","20001","VALLEDUPAR","1"
"1/2/2025","13","BOLIVAR","13001","CARTAGENA DE INDIAS","1"
"1/2/2025","25","CUNDINAMARCA","25394","LA PALMA","1"
"1/2/2025","52","NARIÑO","52427","MAGÜI","1"
"1/2/2025","70","SUCRE","70429","MAJAGUAL","1"
"1/2/2025","05","ANTIOQUIA","05604","REMEDIOS","1"
"1/2/2025","99","VICHADA","99624","SANTA ROSALIA","1"
"1/2/2025","70","SUCRE","70001","SINCELEJO","1"
"1/2/2025","70","SUCRE","70001","SINCELEJO","1"
"1/3/2025","68","SANTANDER","68081","BARRANCABERMEJA","1"
"1/3/2025","08","ATLANTICO","08001","BARRANQUILLA","1"
"1/3/2025","08","ATLANTICO","08001","BARRANQUILLA","1"
"1/3/2025","05","ANTIOQUIA","05088","BELLO","1"
"1/3/2025","05","ANTIOQUIA","05088","BELLO","1"
"1/3/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"1/3/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"1/3/2025","76","VALLE DEL CAUCA","76001","CALI","1"
"1/3/2025","76","VALLE DEL CAUCA","76001","CALI","1"
"1/3/2025","13","BOLIVAR","13001","CARTAGENA DE INDIAS","1"
"1/3/2025","52","NARIÑO","52250","EL CHARCO","1"
"1/3/2025","25","CUNDINAMARCA","25290","FUSAGASUGA","1"
"1/3/2025","19","CAUCA","19001","POPAYAN","1"
"1/3/2025","70","SUCRE","70001","SINCELEJO","1"
"1/3/2025","50","META","50001","VILLAVICENCIO","1"
"1/3/2025","41","HUILA","41872","VILLAVIEJA","1"
"1/4/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"1/4/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"1/4/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"1/4/2025","13","BOLIVAR","13001","CARTAGENA DE INDIAS","1"
"1/4/2025","73","TOLIMA","73168","CHAPARRAL","1"
"1/4/2025","76","VALLE DEL CAUCA","76233","DAGUA","1"
"1/4/2025","68","SANTANDER","68276","FLORIDABLANCA","1"
"1/4/2025","15","BOYACA","15299","GARAGOA","1"
"1/4/2025","76","VALLE DEL CAUCA","76111","GUADALAJARA DE BUGA","1"
"1/4/2025","73","TOLIMA","73319","GUAMO","1"
"1/4/2025","05","ANTIOQUIA","05318","GUARNE","1"
"1/4/2025","17","CALDAS","17380","LA DORADA","1"
"1/4/2025","13","BOLIVAR","13430","MAGANGUE","1"
"1/4/2025","08","ATLANTICO","08433","MALAMBO","1"
"1/4/2025","08","ATLANTICO","08433","MALAMBO","1"
"1/4/2025","05","ANTIOQUIA","05001","MEDELLIN","1"
"1/4/2025","05","ANTIOQUIA","05001","MEDELLIN","1"
"1/4/2025","47","MAGDALENA","47058","ARIGUANI","1"
"1/4/2025","05","ANTIOQUIA","05088","BELLO","1"
"1/4/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"1/4/2025","05","ANTIOQUIA","05001","MEDELLIN","1"
"1/4/2025","05","ANTIOQUIA","05001","MEDELLIN","1"
"1/4/2025","05","ANTIOQUIA","05001","MEDELLIN","1"
"1/4/2025","05","ANTIOQUIA","05001","MEDELLIN","1"
"1/4/2025","23","CORDOBA","23555","PLANETA RICA","1"
"1/4/2025","08","ATLANTICO","08685","SANTO TOMAS","1"
"1/4/2025","08","ATLANTICO","08758","SOLEDAD","1"
"1/4/2025","20","CESAR","20001","VALLEDUPAR","1"
"1/4/2025","50","META","50001","VILLAVICENCIO","1"
"1/5/2025","81","ARAUCA","81001","ARAUCA","1"
"1/5/2025","08","ATLANTICO","08001","BARRANQUILLA","1"
"1/5/2025","08","ATLANTICO","08001","BARRANQUILLA","1"
"1/5/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"1/5/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"1/5/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"1/5/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"1/5/2025","05","ANTIOQUIA","05360","ITAGUI","1"
"1/5/2025","17","CALDAS","17380","LA DORADA","1"
"1/5/2025","50","META","50400","LEJANIAS","1"
"1/5/2025","08","ATLANTICO","08433","MALAMBO","1"
"1/5/2025","20","CESAR","20517","PAILITAS","1"
"1/5/2025","05","ANTIOQUIA","05856","VALPARAISO","1"
"1/6/2025","76","VALLE DEL CAUCA","76823","TORO","1"
"1/6/2025","50","META","50001","VILLAVICENCIO","1"
"1/6/2025","50","META","50001","VILLAVICENCIO","1"
"1/6/2025","05","ANTIOQUIA","05607","RETIRO","1"
"1/6/2025","70","SUCRE","70001","SINCELEJO","1"
"1/6/2025","08","ATLANTICO","08001","BARRANQUILLA","1"
"1/6/2025","08","ATLANTICO","08001","BARRANQUILLA","1"
"1/6/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"1/6/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"1/6/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"1/6/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"1/6/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"1/6/2025","20","CESAR","20060","BOSCONIA","1"
"1/6/2025","18","CAQUETA","18150","CARTAGENA DEL CHAIRA","1"
"1/6/2025","05","ANTIOQUIA","05154","CAUCASIA","1"
"1/6/2025","05","ANTIOQUIA","05212","COPACABANA","1"
"1/6/2025","54","NORTE DE SANTANDER","54001","CUCUTA","1"
"1/6/2025","50","META","50313","GRANADA","1"
"1/6/2025","73","TOLIMA","73349","HONDA","1"
"1/6/2025","41","HUILA","41396","LA PLATA","1"
"1/6/2025","05","ANTIOQUIA","05001","MEDELLIN","1"
"1/6/2025","19","CAUCA","19001","POPAYAN","1"
"1/6/2025","19","CAUCA","19001","POPAYAN","1"
"1/6/2025","68","SANTANDER","68081","BARRANCABERMEJA","1"
"1/6/2025","08","ATLANTICO","08001","BARRANQUILLA","1"
"1/7/2025","13","BOLIVAR","13430","MAGANGUE","1"
"1/7/2025","08","ATLANTICO","08433","MALAMBO","1"
"1/7/2025","20","CESAR","20443","MANAURE BALCON DEL CESAR","1"
"1/7/2025","05","ANTIOQUIA","05001","MEDELLIN","1"
"1/7/2025","05","ANTIOQUIA","05001","MEDELLIN","1"
"1/7/2025","05","ANTIOQUIA","05001","MEDELLIN","1"
"1/7/2025","27","CHOCO","27491","NOVITA","1"
"1/7/2025","50","META","50573","PUERTO LOPEZ","1"
"1/7/2025","27","CHOCO","27001","QUIBDO","1"
"1/7/2025","05","ANTIOQUIA","05615","RIONEGRO","1"
"1/7/2025","05","ANTIOQUIA","05615","RIONEGRO","1"
"1/7/2025","19","CAUCA","19743","SILVIA","1"
"1/7/2025","08","ATLANTICO","08758","SOLEDAD","1"
"1/7/2025","27","CHOCO","27787","TADO","1"
"1/7/2025","20","CESAR","20001","VALLEDUPAR","1"
"1/7/2025","20","CESAR","20001","VALLEDUPAR","1"
"1/7/2025","50","META","50001","VILLAVICENCIO","1"
"1/7/2025","25","CUNDINAMARCA","25878","VIOTA","1"
"1/7/2025","05","ANTIOQUIA","05887","YARUMAL","1"
"1/7/2025","81","ARAUCA","81001","ARAUCA","1"
"1/7/2025","08","ATLANTICO","08001","BARRANQUILLA","1"
"1/7/2025","08","ATLANTICO","08001","BARRANQUILLA","1"
"1/7/2025","08","ATLANTICO","08001","BARRANQUILLA","1"
"1/7/2025","08","ATLANTICO","08001","BARRANQUILLA","1"
"1/7/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"1/7/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"1/7/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"1/7/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"1/7/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"1/7/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"1/7/2025","68","SANTANDER","68001","BUCARAMANGA","1"
"1/7/2025","76","VALLE DEL CAUCA","76001","CALI","1"
"1/7/2025","54","NORTE DE SANTANDER","54261","EL ZULIA","1"
"1/7/2025","47","MAGDALENA","47288","FUNDACION","1"
"1/7/2025","05","ANTIOQUIA","05318","GUARNE","1"
"1/7/2025","54","NORTE DE SANTANDER","54344","HACARI","1"
"1/7/2025","20","CESAR","20400","LA JAGUA DE IBIRICO","1"
"1/8/2025","20","CESAR","20032","ASTREA","1"
"1/8/2025","08","ATLANTICO","08001","BARRANQUILLA","1"
"1/8/2025","08","ATLANTICO","08001","BARRANQUILLA","1"
"1/8/2025","08","ATLANTICO","08001","BARRANQUILLA","1"
"1/8/2025","08","ATLANTICO","08001","BARRANQUILLA","1"
"1/8/2025","05","ANTIOQUIA","05088","BELLO","1"
"1/8/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"1/8/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"1/8/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"1/8/2025","68","SANTANDER","68001","BUCARAMANGA","1"
"1/8/2025","68","SANTANDER","68001","BUCARAMANGA","1"
"1/8/2025","76","VALLE DEL CAUCA","76109","BUENAVENTURA","1"
"1/8/2025","76","VALLE DEL CAUCA","76001","CALI","1"
"1/8/2025","76","VALLE DEL CAUCA","76001","CALI","1"
"1/8/2025","76","VALLE DEL CAUCA","76001","CALI","1"
"1/8/2025","54","NORTE DE SANTANDER","54001","CUCUTA","1"
"1/8/2025","54","NORTE DE SANTANDER","54239","DURANIA","1"
"1/8/2025","47","MAGDALENA","47268","EL RETEN","1"
"1/8/2025","08","ATLANTICO","08433","MALAMBO","1"
"1/8/2025","44","LA GUAJIRA","44001","RIOHACHA","1"
"1/8/2025","44","LA GUAJIRA","44001","RIOHACHA","1"
"1/8/2025","17","CALDAS","17662","SAMANA","1"
"1/8/2025","23","CORDOBA","23675","SAN BERNARDO DEL VIENTO","1"
"1/8/2025","05","ANTIOQUIA","05042","SANTA FE DE ANTIOQUIA","1"
"1/8/2025","70","SUCRE","70001","SINCELEJO","1"
"1/8/2025","20","CESAR","20001","VALLEDUPAR","1"
"1/8/2025","20","CESAR","20001","VALLEDUPAR","1"
"1/9/2025","50","META","50006","ACACIAS","1"
"1/9/2025","63","QUINDIO","63001","ARMENIA","1"
"1/9/2025","08","ATLANTICO","08001","BARRANQUILLA","1"
"1/9/2025","08","ATLANTICO","08001","BARRANQUILLA","1"
"1/9/2025","05","ANTIOQUIA","05088","BELLO","1"
"1/9/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"1/9/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"1/9/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"1/9/2025","25","CUNDINAMARCA","25175","CHIA","1"
"1/9/2025","54","NORTE DE SANTANDER","54001","CUCUTA","1"
"1/9/2025","73","TOLIMA","73001","IBAGUE","1"
"1/9/2025","73","TOLIMA","73001","IBAGUE","1"
"1/9/2025","17","CALDAS","17380","LA DORADA","1"
"1/9/2025","50","META","50330","MESETAS","1"
"1/9/2025","15","BOYACA","15516","PAIPA","1"
"1/9/2025","25","CUNDINAMARCA","25530","PARATEBUENO","1"
"1/9/2025","86","PUTUMAYO","86571","PUERTO GUZMAN","1"
"1/9/2025","27","CHOCO","27001","QUIBDO","1"
"1/9/2025","27","CHOCO","27001","QUIBDO","1"
"1/9/2025","76","VALLE DEL CAUCA","76828","TRUJILLO","1"
"1/10/2025","08","ATLANTICO","08001","BARRANQUILLA","1"
"1/10/2025","08","ATLANTICO","08001","BARRANQUILLA","1"
"1/10/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"1/10/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"1/10/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"1/10/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"1/10/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"1/10/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"1/10/2025","73","TOLIMA","73443","SAN SEBASTIAN DE MARIQUITA","1"
"1/10/2025","41","HUILA","41001","NEIVA","1"
"1/10/2025","41","HUILA","41530","PALESTINA","1"
"1/10/2025","41","HUILA","41551","PITALITO","1"
"1/10/2025","19","CAUCA","19001","POPAYAN","1"
"1/10/2025","19","CAUCA","19001","POPAYAN","1"
"1/10/2025","41","HUILA","41615","RIVERA","1"
"1/10/2025","95","GUAVIARE","95001","SAN JOSE DEL GUAVIARE","1"
"1/10/2025","50","META","50683","SAN JUAN DE ARAMA","1"
"1/10/2025","70","SUCRE","70742","SAN LUIS DE SINCE","1"
"1/10/2025","05","ANTIOQUIA","05736","SEGOVIA","1"
"1/10/2025","08","ATLANTICO","08758","SOLEDAD","1"
"1/10/2025","19","CAUCA","19760","SOTARA PAISPAMBA","1"
"1/10/2025","19","CAUCA","19807","TIMBIO","1"
"1/10/2025","50","META","50370","URIBE","1"
"1/10/2025","85","CASANARE","85001","YOPAL","1"
"1/10/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"1/10/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"1/10/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"1/10/2025","13","BOLIVAR","13001","CARTAGENA DE INDIAS","1"
"1/10/2025","73","TOLIMA","73152","CASABIANCA","1"
"1/10/2025","76","VALLE DEL CAUCA","76233","DAGUA","1"
"1/10/2025","20","CESAR","20238","EL COPEY","1"
"1/10/2025","25","CUNDINAMARCA","25269","FACATATIVA","1"
"1/10/2025","47","MAGDALENA","47288","FUNDACION","1"
"1/10/2025","05","ANTIOQUIA","05347","HELICONIA","1"
"1/10/2025","27","CHOCO","27361","ISTMINA","1"
"1/10/2025","76","VALLE DEL CAUCA","76377","LA CUMBRE","1"
"1/10/2025","76","VALLE DEL CAUCA","76400","LA UNION","1"
"1/11/2025","15","BOYACA","15837","TUTA","1"
"1/11/2025","20","CESAR","20001","VALLEDUPAR","1"
"1/11/2025","08","ATLANTICO","08001","BARRANQUILLA","1"
"1/11/2025","08","ATLANTICO","08001","BARRANQUILLA","1"
"1/11/2025","08","ATLANTICO","08001","BARRANQUILLA","1"
"1/11/2025","08","ATLANTICO","08001","BARRANQUILLA","1"
"1/11/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"1/11/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"1/11/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"1/11/2025","13","BOLIVAR","13001","CARTAGENA DE INDIAS","1"
"1/11/2025","05","ANTIOQUIA","05101","CIUDAD BOLIVAR","1"
"1/11/2025","13","BOLIVAR","13244","EL CARMEN DE BOLIVAR","1"
"1/11/2025","73","TOLIMA","73319","GUAMO","1"
"1/11/2025","73","TOLIMA","73001","IBAGUE","1"
"1/11/2025","52","NARIÑO","52356","IPIALES","1"
"1/11/2025","17","CALDAS","17380","LA DORADA","1"
"1/11/2025","20","CESAR","20400","LA JAGUA DE IBIRICO","1"
"1/11/2025","08","ATLANTICO","08433","MALAMBO","1"
"1/11/2025","17","CALDAS","17001","MANIZALES","1"
"1/11/2025","13","BOLIVAR","13468","SANTA CRUZ DE MOMPOX","1"
"1/11/2025","54","NORTE DE SANTANDER","54498","OCAÑA","1"
"1/11/2025","08","ATLANTICO","08758","SOLEDAD","1"
"1/11/2025","20","CESAR","20787","TAMALAMEQUE","1"
"1/11/2025","54","NORTE DE SANTANDER","54820","TOLEDO","1"
"1/11/2025","08","ATLANTICO","08001","BARRANQUILLA","1"
"1/11/2025","05","ANTIOQUIA","05088","BELLO","1"
"1/12/2025","08","ATLANTICO","08001","BARRANQUILLA","1"
"1/12/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"1/12/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"1/12/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"1/12/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"1/12/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"1/12/2025","13","BOLIVAR","13001","CARTAGENA DE INDIAS","1"
"1/12/2025","18","CAQUETA","18001","FLORENCIA","1"
"1/12/2025","05","ANTIOQUIA","05001","MEDELLIN","1"
"1/12/2025","41","HUILA","41551","PITALITO","1"
"1/12/2025","73","TOLIMA","73555","PLANADAS","1"
"1/12/2025","19","CAUCA","19001","POPAYAN","1"
"1/12/2025","05","ANTIOQUIA","05615","RIONEGRO","1"
"1/12/2025","25","CUNDINAMARCA","25740","SIBATE","1"
"1/12/2025","08","ATLANTICO","08758","SOLEDAD","1"
"1/12/2025","81","ARAUCA","81794","TAME","1"
"1/12/2025","05","ANTIOQUIA","05854","VALDIVIA","1"
"1/12/2025","05","ANTIOQUIA","05854","VALDIVIA","1"
"1/13/2025","20","CESAR","20013","AGUSTIN CODAZZI","1"
"1/13/2025","41","HUILA","41016","AIPE","1"
"1/13/2025","08","ATLANTICO","08001","BARRANQUILLA","1"
"1/13/2025","08","ATLANTICO","08001","BARRANQUILLA","1"
"1/13/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"1/13/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"1/13/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"1/13/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"1/13/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"1/13/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"1/13/2025","25","CUNDINAMARCA","25120","CABRERA","1"
"1/13/2025","76","VALLE DEL CAUCA","76001","CALI","1"
"1/13/2025","47","MAGDALENA","47189","CIENAGA","1"
"1/13/2025","54","NORTE DE SANTANDER","54001","CUCUTA","1"
"1/13/2025","54","NORTE DE SANTANDER","54250","EL TARRA","1"
"1/13/2025","54","NORTE DE SANTANDER","54250","EL TARRA","1"
"1/13/2025","05","ANTIOQUIA","05266","ENVIGADO","1"
"1/13/2025","73","TOLIMA","73268","ESPINAL","1"
"1/13/2025","76","VALLE DEL CAUCA","76306","GINEBRA","1"
"1/13/2025","05","ANTIOQUIA","05001","MEDELLIN","1"
"1/13/2025","13","BOLIVAR","13473","MORALES","1"
"1/13/2025","20","CESAR","20517","PAILITAS","1"
"1/13/2025","15","BOYACA","15518","PAJARITO","1"
"1/13/2025","19","CAUCA","19001","POPAYAN","1"
"1/13/2025","19","CAUCA","19001","POPAYAN","1"
"1/13/2025","19","CAUCA","19001","POPAYAN","1"
"1/13/2025","44","LA GUAJIRA","44001","RIOHACHA","1"
"1/13/2025","73","TOLIMA","73675","SAN ANTONIO","1"
"1/13/2025","95","GUAVIARE","95001","SAN JOSE DEL GUAVIARE","1"
"1/13/2025","95","GUAVIARE","95001","SAN JOSE DEL GUAVIARE","1"
"1/13/2025","70","SUCRE","70001","SINCELEJO","1"
"1/13/2025","08","ATLANTICO","08758","SOLEDAD","1"
"1/13/2025","50","META","50001","VILLAVICENCIO","1"
"1/13/2025","05","ANTIOQUIA","05686","SANTA ROSA DE OSOS","1"
"1/13/2025","19","CAUCA","19698","SANTANDER DE QUILICHAO","1"
"1/13/2025","70","SUCRE","70001","SINCELEJO","1"
"1/14/2025","08","ATLANTICO","08001","BARRANQUILLA","1"
"1/14/2025","08","ATLANTICO","08001","BARRANQUILLA","1"
"1/14/2025","05","ANTIOQUIA","05088","BELLO","1"
"1/14/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"1/14/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"1/14/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"1/14/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"1/14/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"1/14/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"1/14/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"1/14/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"1/14/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"1/14/2025","76","VALLE DEL CAUCA","76109","BUENAVENTURA","1"
"1/14/2025","76","VALLE DEL CAUCA","76109","BUENAVENTURA","1"
"1/14/2025","19","CAUCA","19130","CAJIBIO","1"
"1/14/2025","13","BOLIVAR","13001","CARTAGENA DE INDIAS","1"
"1/14/2025","76","VALLE DEL CAUCA","76147","CARTAGO","1"
"1/14/2025","68","SANTANDER","68190","CIMITARRA","1"
"1/14/2025","54","NORTE DE SANTANDER","54001","CUCUTA","1"
"1/14/2025","05","ANTIOQUIA","05001","MEDELLIN","1"
"1/14/2025","23","CORDOBA","23466","MONTELIBANO","1"
"1/14/2025","41","HUILA","41615","RIVERA","1"
"1/14/2025","08","ATLANTICO","08634","SABANAGRANDE","1"
"1/14/2025","18","CAQUETA","18753","SAN VICENTE DEL CAGUAN","1"
"1/14/2025","70","SUCRE","70820","SANTIAGO DE TOLU","1"
"1/14/2025","08","ATLANTICO","08758","SOLEDAD","1"
"1/14/2025","05","ANTIOQUIA","05837","TURBO","1"
"1/14/2025","20","CESAR","20001","VALLEDUPAR","1"
"1/14/2025","50","META","50001","VILLAVICENCIO","1"
"1/14/2025","25","CUNDINAMARCA","25898","ZIPACON","1"
"1/14/2025","20","CESAR","20250","EL PASO","1"
"1/14/2025","19","CAUCA","19364","JAMBALO","1"
"1/14/2025","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"1/15/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"1/15/2025","68","SANTANDER","68001","BUCARAMANGA","1"
"1/15/2025","68","SANTANDER","68001","BUCARAMANGA","1"
"1/15/2025","13","BOLIVAR","13001","CARTAGENA DE INDIAS","1"
"1/15/2025","73","TOLIMA","73001","IBAGUE","1"
"1/15/2025","23","CORDOBA","23466","MONTELIBANO","1"
"1/15/2025","25","CUNDINAMARCA","25473","MOSQUERA","1"
"1/15/2025","41","HUILA","41001","NEIVA","1"
"1/15/2025","95","GUAVIARE","95001","SAN JOSE DEL GUAVIARE","1"
"1/15/2025","47","MAGDALENA","47001","SANTA MARTA","1"
"1/15/2025","54","NORTE DE SANTANDER","54720","SARDINATA","1"
"1/15/2025","08","ATLANTICO","08758","SOLEDAD","1"
"1/15/2025","08","ATLANTICO","08758","SOLEDAD","1"
"1/15/2025","19","CAUCA","19807","TIMBIO","1"
"1/15/2025","50","META","50001","VILLAVICENCIO","1"
"1/15/2025","50","META","50001","VILLAVICENCIO","1"
"1/15/2025","50","META","50001","VILLAVICENCIO","1"
"1/15/2025","50","META","50001","VILLAVICENCIO","1"
"1/15/2025","41","HUILA","41001","NEIVA","1"
"1/15/2025","41","HUILA","41001","NEIVA","1"
"1/15/2025","76","VALLE DEL CAUCA","76520","PALMIRA","1"
"1/15/2025","50","META","50568","PUERTO GAITAN","1"
"1/15/2025","50","META","50577","PUERTO LLERAS","1"
"1/15/2025","27","CHOCO","27001","QUIBDO","1"
"1/15/2025","76","VALLE DEL CAUCA","76616","RIOFRIO","1"
"1/15/2025","52","NARIÑO","52835","SAN ANDRES DE TUMACO","1"
"1/15/2025","25","CUNDINAMARCA","25019","ALBAN","1"
"1/15/2025","08","ATLANTICO","08001","BARRANQUILLA","1"
"1/15/2025","08","ATLANTICO","08001","BARRANQUILLA","1"
"1/15/2025","08","ATLANTICO","08001","BARRANQUILLA","1"
"1/15/2025","08","ATLANTICO","08001","BARRANQUILLA","1"
"1/15/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"1/15/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"1/15/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"1/15/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"1/15/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"1/15/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"1/16/2025","68","SANTANDER","68081","BARRANCABERMEJA","1"
"1/16/2025","08","ATLANTICO","08001","BARRANQUILLA","1"
"1/16/2025","08","ATLANTICO","08001","BARRANQUILLA","1"
"1/16/2025","08","ATLANTICO","08001","BARRANQUILLA","1"
"1/16/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"1/16/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"1/16/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"1/16/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"1/16/2025","76","VALLE DEL CAUCA","76109","BUENAVENTURA","1"
"1/16/2025","76","VALLE DEL CAUCA","76109","BUENAVENTURA","1"
